StudentID,Date,Subject,Present,4501
1110,2/15/2025,Java,1,
1110,3/13/2025,Data Science,1,
1110,3/16/2025,Electronics,0,
1110,3/31/2025,Electronics,1,
1110,4/2/2025,Data Science,1,
1110,4/13/2025,Java,1,
1110,4/19/2025,Python,1,
1110,4/25/2025,SQL,0,
1111,1/5/2025,Java,1,
1111,1/27/2025,Python,1,
1111,2/5/2025,Java,1,
1111,2/19/2025,Data Science,1,
1111,2/28/2025,Python,1,
1111,3/3/2025,Java,1,
1111,3/4/2025,Electronics,1,
1111,3/11/2025,Java,1,
1111,3/16/2025,SQL,1,
1111,3/18/2025,Python,0,
1111,3/19/2025,SQL,0,
1111,4/5/2025,Python,1,
1111,4/12/2025,Data Science,0,
1111,4/14/2025,Electronics,0,
1111,4/26/2025,SQL,1,
1112,1/1/2025,SQL,1,
1112,1/14/2025,Java,1,
1112,1/20/2025,Java,0,
1112,2/8/2025,SQL,1,
1112,2/25/2025,Electronics,1,
1112,2/27/2025,SQL,1,
1112,3/2/2025,Electronics,1,
1112,3/5/2025,Electronics,1,
1112,3/22/2025,Electronics,1,
1112,3/22/2025,Python,1,
1112,3/23/2025,Electronics,0,
1112,4/4/2025,Data Science,1,
1112,4/11/2025,SQL,1,
1112,4/18/2025,Python,0,
1112,4/23/2025,Java,1,
1113,1/1/2025,Data Science,1,
1113,1/18/2025,Python,1,
1113,1/18/2025,Electronics,1,
1113,2/1/2025,Python,1,
1113,2/7/2025,Java,0,
1113,2/12/2025,Electronics,1,
1113,2/26/2025,SQL,0,
1113,3/3/2025,SQL,0,
1113,3/20/2025,SQL,1,
1113,3/23/2025,Java,1,
1113,4/10/2025,SQL,0,
1113,4/14/2025,Python,1,
1113,4/15/2025,Data Science,1,
1113,4/16/2025,Python,1,
1113,4/25/2025,SQL,1,
1114,1/18/2025,SQL,1,
1114,1/30/2025,Electronics,1,
1114,1/30/2025,SQL,1,
1114,2/7/2025,Python,1,
1114,2/11/2025,SQL,1,
1114,2/20/2025,Data Science,1,
1114,2/26/2025,Data Science,1,
1114,3/9/2025,Java,1,
1114,3/11/2025,SQL,1,
1114,3/17/2025,SQL,1,
1114,3/19/2025,Python,0,
1114,3/25/2025,Electronics,1,
1114,4/17/2025,Electronics,1,
1114,4/20/2025,Python,1,
1114,4/23/2025,Java,1,
1115,1/17/2025,Python,1,
1115,1/19/2025,Python,0,
1115,1/23/2025,Data Science,1,
1115,2/4/2025,SQL,0,
1115,2/6/2025,Python,1,
1115,2/9/2025,SQL,1,
1115,2/12/2025,Python,1,
1115,2/19/2025,Electronics,1,
1115,2/21/2025,Electronics,1,
1115,2/25/2025,Java,1,
1115,3/6/2025,Data Science,1,
1115,3/9/2025,Java,1,
1115,4/1/2025,Electronics,1,
1115,4/18/2025,Java,1,
1115,4/18/2025,SQL,1,
1116,1/12/2025,Python,1,
1116,1/23/2025,Java,1,
1116,1/31/2025,SQL,1,
1116,2/3/2025,Python,1,
1116,2/21/2025,SQL,0,
1116,2/23/2025,Electronics,1,
1116,3/2/2025,SQL,1,
1116,3/5/2025,Java,1,
1116,3/20/2025,Data Science,1,
1116,3/20/2025,Java,0,
1116,3/24/2025,SQL,1,
1116,4/7/2025,SQL,1,
1116,4/7/2025,Data Science,0,
1116,4/7/2025,Electronics,1,
1116,4/15/2025,Python,1,
1117,1/2/2025,Data Science,1,
1117,1/13/2025,Python,1,
1117,1/17/2025,Electronics,1,
1117,1/22/2025,SQL,1,
1117,2/12/2025,Electronics,1,
1117,2/14/2025,Python,0,
1117,3/1/2025,Python,1,
1117,3/3/2025,Java,1,
1117,3/3/2025,Python,1,
1117,3/5/2025,Java,1,
1117,3/15/2025,Python,1,
1117,3/17/2025,Python,1,
1117,4/8/2025,Data Science,1,
1117,4/11/2025,Python,0,
1117,4/25/2025,SQL,1,
1118,1/4/2025,SQL,1,
1118,1/18/2025,SQL,0,
1118,1/21/2025,SQL,1,
1118,1/24/2025,SQL,1,
1118,1/26/2025,Python,1,
1118,2/15/2025,Data Science,1,
1118,3/14/2025,Python,0,
1118,3/18/2025,Java,1,
1118,4/4/2025,SQL,1,
1118,4/6/2025,Electronics,0,
1118,4/7/2025,SQL,1,
1118,4/11/2025,Electronics,1,
1118,4/11/2025,Java,0,
1118,4/18/2025,Python,1,
1118,4/30/2025,Java,0,
1119,1/7/2025,Data Science,1,
1119,1/10/2025,SQL,1,
1119,1/20/2025,Python,1,
1119,1/26/2025,SQL,1,
1119,1/26/2025,Java,1,
1119,2/2/2025,SQL,0,
1119,2/13/2025,Python,1,
1119,2/21/2025,Data Science,1,
1119,2/24/2025,SQL,1,
1119,2/25/2025,Java,1,
1119,3/2/2025,Python,0,
1119,3/25/2025,Java,1,
1119,3/29/2025,SQL,1,
1119,4/13/2025,Data Science,1,
1119,4/18/2025,Python,1,
1120,1/15/2025,Java,0,
1120,1/20/2025,Java,1,
1120,1/21/2025,Data Science,1,
1120,1/22/2025,SQL,1,
1120,1/23/2025,Electronics,1,
1120,1/27/2025,Electronics,0,
1120,2/9/2025,SQL,0,
1120,2/17/2025,Data Science,1,
1120,2/17/2025,Java,1,
1120,2/24/2025,Data Science,1,
1120,3/12/2025,Java,1,
1120,3/28/2025,Electronics,1,
1120,4/10/2025,Java,1,
1120,4/20/2025,Electronics,1,
1120,4/28/2025,Electronics,1,
1121,1/2/2025,Data Science,1,
1121,1/4/2025,SQL,1,
1121,1/15/2025,Java,0,
1121,1/17/2025,SQL,0,
1121,1/17/2025,Python,1,
1121,1/21/2025,Python,1,
1121,2/4/2025,SQL,1,
1121,3/4/2025,Python,1,
1121,3/13/2025,SQL,1,
1121,3/14/2025,SQL,1,
1121,4/5/2025,Java,1,
1121,4/8/2025,SQL,1,
1121,4/8/2025,Electronics,1,
1121,4/13/2025,Data Science,0,
1121,4/18/2025,SQL,0,
1122,1/6/2025,Python,1,
1122,1/7/2025,Python,1,
1122,1/8/2025,Data Science,0,
1122,1/10/2025,Electronics,1,
1122,1/11/2025,Data Science,1,
1122,1/21/2025,Data Science,1,
1122,2/7/2025,Electronics,1,
1122,2/7/2025,Java,0,
1122,2/8/2025,Data Science,1,
1122,2/13/2025,SQL,1,
1122,2/23/2025,SQL,1,
1122,3/13/2025,Electronics,1,
1122,3/17/2025,Electronics,1,
1122,3/26/2025,Python,1,
1122,3/29/2025,Python,1,
1123,1/18/2025,Python,1,
1123,1/26/2025,Python,0,
1123,1/27/2025,SQL,1,
1123,2/18/2025,Java,1,
1123,2/21/2025,SQL,0,
1123,2/22/2025,SQL,1,
1123,2/25/2025,Data Science,0,
1123,3/12/2025,Python,1,
1123,3/25/2025,Java,1,
1123,3/28/2025,Electronics,1,
1123,3/29/2025,Electronics,1,
1123,3/31/2025,Data Science,1,
1123,4/6/2025,Data Science,1,
1123,4/8/2025,Python,0,
1123,4/28/2025,SQL,1,
1124,1/2/2025,Java,1,
1124,1/3/2025,SQL,1,
1124,1/7/2025,SQL,1,
1124,1/13/2025,Python,1,
1124,1/15/2025,Electronics,1,
1124,1/18/2025,Python,1,
1124,1/19/2025,SQL,1,
1124,1/19/2025,SQL,1,
1124,1/26/2025,Electronics,1,
1124,2/3/2025,Electronics,0,
1124,2/23/2025,Python,0,
1124,2/27/2025,SQL,1,
1124,3/17/2025,SQL,0,
1124,3/17/2025,Data Science,1,
1124,3/23/2025,Electronics,1,
1125,1/7/2025,Data Science,1,
1125,1/12/2025,Electronics,1,
1125,1/15/2025,SQL,1,
1125,1/15/2025,Data Science,1,
1125,1/16/2025,Electronics,1,
1125,1/26/2025,Electronics,0,
1125,2/9/2025,Electronics,0,
1125,2/10/2025,Electronics,1,
1125,2/13/2025,Data Science,1,
1125,3/6/2025,Data Science,1,
1125,3/16/2025,SQL,1,
1125,4/3/2025,Electronics,1,
1125,4/14/2025,Electronics,1,
1125,4/19/2025,Python,1,
1125,4/22/2025,Python,0,
1126,1/15/2025,Electronics,1,
1126,1/18/2025,Java,1,
1126,2/20/2025,SQL,0,
1126,2/23/2025,Data Science,1,
1126,2/23/2025,Java,1,
1126,2/25/2025,Python,1,
1126,2/27/2025,Java,1,
1126,3/4/2025,Python,1,
1126,3/8/2025,Python,1,
1126,3/9/2025,Electronics,1,
1126,3/10/2025,SQL,1,
1126,3/17/2025,SQL,1,
1126,3/18/2025,SQL,1,
1126,3/21/2025,Data Science,1,
1126,4/28/2025,Data Science,1,
1127,1/2/2025,Python,1,
1127,1/15/2025,Java,1,
1127,2/7/2025,Data Science,1,
1127,2/11/2025,Data Science,1,
1127,2/14/2025,SQL,1,
1127,2/24/2025,Python,1,
1127,3/5/2025,Data Science,1,
1127,3/14/2025,Data Science,1,
1127,3/21/2025,Python,1,
1127,4/1/2025,Java,1,
1127,4/6/2025,SQL,0,
1127,4/8/2025,SQL,1,
1127,4/15/2025,Data Science,1,
1127,4/28/2025,SQL,1,
1127,4/29/2025,Java,1,
1128,1/7/2025,Python,0,
1128,1/10/2025,SQL,1,
1128,1/18/2025,Data Science,1,
1128,1/21/2025,Python,1,
1128,1/23/2025,Data Science,1,
1128,2/10/2025,Electronics,0,
1128,2/21/2025,Java,1,
1128,2/24/2025,Electronics,1,
1128,3/8/2025,Python,0,
1128,3/9/2025,Java,1,
1128,3/10/2025,SQL,1,
1128,3/18/2025,Java,1,
1128,3/28/2025,Electronics,0,
1128,4/5/2025,Data Science,1,
1128,4/24/2025,Data Science,0,
1129,2/2/2025,Electronics,1,
1129,2/5/2025,SQL,1,
1129,2/12/2025,Java,1,
1129,2/18/2025,Python,0,
1129,2/21/2025,Electronics,1,
1129,2/23/2025,Python,1,
1129,2/27/2025,Python,0,
1129,2/27/2025,Java,1,
1129,3/1/2025,Java,1,
1129,3/6/2025,Data Science,1,
1129,3/19/2025,Electronics,1,
1129,3/21/2025,Data Science,1,
1129,4/5/2025,Python,1,
1129,4/7/2025,Electronics,1,
1129,4/30/2025,Electronics,1,
1130,1/7/2025,SQL,1,
1130,1/20/2025,Python,0,
1130,2/8/2025,SQL,1,
1130,2/9/2025,Java,1,
1130,2/11/2025,Electronics,1,
1130,2/16/2025,SQL,1,
1130,2/21/2025,Data Science,0,
1130,3/7/2025,Java,1,
1130,3/11/2025,Python,1,
1130,3/12/2025,Python,1,
1130,3/26/2025,Java,1,
1130,4/7/2025,Python,1,
1130,4/10/2025,Java,1,
1130,4/19/2025,Electronics,1,
1130,4/23/2025,Python,0,
1131,1/9/2025,Data Science,1,
1131,1/17/2025,Java,0,
1131,1/25/2025,Electronics,0,
1131,2/4/2025,Java,1,
1131,2/8/2025,Python,1,
1131,2/9/2025,Electronics,0,
1131,2/16/2025,Java,0,
1131,2/18/2025,Electronics,1,
1131,2/20/2025,Electronics,1,
1131,2/26/2025,Java,1,
1131,3/3/2025,Data Science,1,
1131,3/9/2025,Electronics,1,
1131,3/17/2025,Data Science,1,
1131,3/22/2025,Python,1,
1131,4/22/2025,Java,1,
1132,1/5/2025,Data Science,1,
1132,1/9/2025,Java,1,
1132,1/12/2025,SQL,1,
1132,1/18/2025,Data Science,1,
1132,1/28/2025,Data Science,0,
1132,2/8/2025,Data Science,1,
1132,2/13/2025,SQL,1,
1132,2/24/2025,Data Science,1,
1132,3/9/2025,Python,1,
1132,3/13/2025,Java,1,
1132,3/19/2025,Data Science,1,
1132,3/20/2025,Data Science,1,
1132,3/30/2025,Python,1,
1132,4/5/2025,Data Science,1,
1132,4/18/2025,SQL,0,
1133,1/4/2025,SQL,1,
1133,1/7/2025,Electronics,1,
1133,1/17/2025,Data Science,1,
1133,2/1/2025,Java,1,
1133,2/3/2025,Data Science,1,
1133,3/10/2025,SQL,0,
1133,3/11/2025,SQL,1,
1133,3/17/2025,Electronics,1,
1133,3/18/2025,Java,0,
1133,3/27/2025,SQL,0,
1133,4/9/2025,Java,1,
1133,4/11/2025,Java,1,
1133,4/12/2025,Electronics,1,
1133,4/12/2025,Data Science,1,
1133,4/29/2025,SQL,0,
1134,1/17/2025,Data Science,1,
1134,1/22/2025,Java,1,
1134,2/8/2025,Electronics,1,
1134,2/9/2025,Electronics,0,
1134,2/22/2025,Electronics,1,
1134,3/9/2025,Electronics,1,
1134,3/12/2025,Electronics,1,
1134,3/18/2025,Data Science,1,
1134,3/29/2025,Electronics,1,
1134,4/2/2025,Java,1,
1134,4/9/2025,Python,1,
1134,4/9/2025,Data Science,1,
1134,4/18/2025,Python,1,
1134,4/30/2025,SQL,0,
1134,4/30/2025,Electronics,1,
1135,2/7/2025,Electronics,1,
1135,2/8/2025,Python,1,
1135,2/17/2025,Data Science,1,
1135,2/18/2025,Data Science,1,
1135,2/19/2025,Python,1,
1135,3/4/2025,Data Science,1,
1135,3/11/2025,Electronics,1,
1135,3/13/2025,Java,1,
1135,3/25/2025,Python,1,
1135,4/16/2025,Data Science,1,
1135,4/19/2025,SQL,1,
1135,4/20/2025,SQL,1,
1135,4/23/2025,Electronics,1,
1135,4/24/2025,Electronics,0,
1135,4/25/2025,SQL,1,
1136,1/2/2025,Electronics,1,
1136,1/7/2025,SQL,1,
1136,1/26/2025,Java,1,
1136,2/8/2025,Data Science,1,
1136,2/22/2025,Electronics,1,
1136,2/28/2025,Electronics,1,
1136,2/28/2025,Electronics,1,
1136,3/2/2025,Java,1,
1136,4/3/2025,Electronics,0,
1136,4/7/2025,Java,1,
1136,4/7/2025,SQL,0,
1136,4/7/2025,Electronics,1,
1136,4/8/2025,Electronics,1,
1136,4/19/2025,Java,1,
1136,4/30/2025,Electronics,1,
1137,1/5/2025,SQL,1,
1137,1/28/2025,Python,1,
1137,2/20/2025,SQL,1,
1137,3/1/2025,Electronics,1,
1137,3/4/2025,Java,1,
1137,3/10/2025,Python,1,
1137,3/16/2025,SQL,1,
1137,3/26/2025,Python,1,
1137,4/12/2025,SQL,0,
1137,4/12/2025,Data Science,0,
1137,4/18/2025,Electronics,1,
1137,4/18/2025,SQL,1,
1137,4/19/2025,SQL,1,
1137,4/22/2025,Python,1,
1137,4/24/2025,Data Science,1,
1138,1/9/2025,SQL,1,
1138,1/15/2025,Java,0,
1138,1/16/2025,Electronics,0,
1138,1/20/2025,SQL,1,
1138,2/16/2025,Electronics,1,
1138,2/23/2025,Java,1,
1138,2/24/2025,Java,0,
1138,2/27/2025,Java,0,
1138,3/30/2025,Java,1,
1138,4/7/2025,Electronics,1,
1138,4/12/2025,Electronics,1,
1138,4/24/2025,Python,1,
1138,4/28/2025,Electronics,1,
1138,4/28/2025,Data Science,0,
1138,4/28/2025,Electronics,0,
1139,1/1/2025,SQL,1,
1139,1/7/2025,SQL,1,
1139,1/23/2025,Python,1,
1139,1/25/2025,Python,1,
1139,1/25/2025,Electronics,1,
1139,1/27/2025,SQL,0,
1139,1/31/2025,Electronics,1,
1139,2/6/2025,Data Science,1,
1139,2/20/2025,Python,1,
1139,2/27/2025,Electronics,1,
1139,3/14/2025,Python,1,
1139,3/21/2025,Data Science,0,
1139,3/23/2025,SQL,0,
1139,3/29/2025,Electronics,0,
1139,4/2/2025,Electronics,1,
1140,1/10/2025,Java,1,
1140,2/12/2025,Electronics,1,
1140,2/23/2025,Python,1,
1140,3/6/2025,SQL,1,
1140,3/15/2025,Java,1,
1140,3/16/2025,Data Science,0,
1140,3/17/2025,Python,1,
1140,3/18/2025,Python,0,
1140,3/22/2025,Java,1,
1140,3/28/2025,Java,1,
1140,4/10/2025,Java,1,
1140,4/13/2025,Python,1,
1140,4/21/2025,Java,1,
1140,4/22/2025,Data Science,1,
1140,4/26/2025,Electronics,1,
1141,1/31/2025,Java,1,
1141,2/4/2025,Data Science,0,
1141,2/5/2025,Data Science,1,
1141,2/13/2025,Electronics,0,
1141,2/19/2025,Python,1,
1141,2/22/2025,Data Science,0,
1141,3/7/2025,Electronics,1,
1141,3/10/2025,Java,0,
1141,3/12/2025,Data Science,1,
1141,3/18/2025,Python,1,
1141,3/26/2025,Python,1,
1141,3/30/2025,SQL,1,
1141,4/11/2025,SQL,1,
1141,4/17/2025,Electronics,0,
1141,4/27/2025,Data Science,0,
1142,1/7/2025,Data Science,1,
1142,1/9/2025,Python,0,
1142,1/16/2025,Data Science,1,
1142,2/2/2025,Data Science,0,
1142,2/14/2025,SQL,1,
1142,2/27/2025,SQL,1,
1142,3/15/2025,Java,0,
1142,3/19/2025,Python,0,
1142,3/22/2025,SQL,1,
1142,3/24/2025,Java,1,
1142,3/25/2025,SQL,0,
1142,4/3/2025,Data Science,1,
1142,4/24/2025,Python,1,
1142,4/26/2025,Java,1,
1142,4/30/2025,SQL,0,
1143,1/3/2025,SQL,1,
1143,1/5/2025,Electronics,1,
1143,1/9/2025,SQL,0,
1143,1/25/2025,Java,0,
1143,1/30/2025,Python,1,
1143,2/6/2025,Data Science,1,
1143,2/26/2025,Python,1,
1143,2/27/2025,Data Science,1,
1143,3/3/2025,Java,1,
1143,3/5/2025,Electronics,1,
1143,3/8/2025,SQL,1,
1143,3/9/2025,Python,1,
1143,3/21/2025,Java,1,
1143,3/30/2025,Python,1,
1143,4/25/2025,SQL,1,
1144,1/9/2025,SQL,0,
1144,1/22/2025,Electronics,1,
1144,1/26/2025,Python,1,
1144,1/30/2025,Java,1,
1144,2/10/2025,Data Science,0,
1144,2/12/2025,Python,1,
1144,2/13/2025,Java,1,
1144,2/13/2025,SQL,1,
1144,2/18/2025,SQL,1,
1144,2/22/2025,Java,1,
1144,3/18/2025,Electronics,1,
1144,4/8/2025,SQL,0,
1144,4/10/2025,SQL,1,
1144,4/10/2025,Data Science,0,
1144,4/18/2025,SQL,1,
1145,1/5/2025,Electronics,0,
1145,1/25/2025,Java,1,
1145,1/30/2025,SQL,0,
1145,2/8/2025,Data Science,1,
1145,2/9/2025,SQL,1,
1145,3/13/2025,Electronics,1,
1145,3/14/2025,Java,1,
1145,3/20/2025,Java,0,
1145,3/24/2025,SQL,0,
1145,3/24/2025,Electronics,1,
1145,4/17/2025,Python,1,
1145,4/21/2025,SQL,0,
1145,4/24/2025,Java,1,
1145,4/24/2025,Electronics,1,
1145,4/27/2025,Electronics,1,
1146,1/2/2025,Python,1,
1146,1/16/2025,Electronics,1,
1146,1/22/2025,SQL,1,
1146,1/26/2025,Python,0,
1146,1/27/2025,Python,1,
1146,1/29/2025,SQL,1,
1146,2/4/2025,Java,0,
1146,2/19/2025,SQL,1,
1146,2/21/2025,SQL,1,
1146,2/24/2025,Java,0,
1146,3/12/2025,SQL,1,
1146,3/15/2025,Python,1,
1146,3/26/2025,Python,0,
1146,4/8/2025,Java,1,
1146,4/9/2025,Java,0,
1147,1/2/2025,Electronics,1,
1147,1/5/2025,Java,1,
1147,1/11/2025,SQL,1,
1147,2/4/2025,Data Science,1,
1147,2/17/2025,Python,1,
1147,2/17/2025,Java,1,
1147,2/18/2025,Java,1,
1147,3/23/2025,Python,0,
1147,3/23/2025,Data Science,0,
1147,3/28/2025,SQL,1,
1147,4/1/2025,Data Science,1,
1147,4/4/2025,Data Science,1,
1147,4/15/2025,Java,1,
1147,4/25/2025,SQL,1,
1147,4/30/2025,Java,1,
1148,1/2/2025,Python,0,
1148,1/11/2025,Electronics,0,
1148,1/18/2025,Python,1,
1148,1/21/2025,Python,0,
1148,1/27/2025,SQL,0,
1148,2/2/2025,Electronics,1,
1148,2/9/2025,SQL,1,
1148,2/14/2025,Python,1,
1148,2/15/2025,Electronics,1,
1148,2/22/2025,Java,1,
1148,3/1/2025,Java,0,
1148,3/17/2025,Data Science,1,
1148,3/19/2025,Python,0,
1148,4/23/2025,SQL,1,
1148,4/29/2025,Data Science,1,
1149,1/2/2025,Electronics,1,
1149,1/2/2025,Python,1,
1149,1/5/2025,Data Science,1,
1149,1/13/2025,Java,1,
1149,1/25/2025,Python,1,
1149,2/7/2025,Data Science,1,
1149,2/19/2025,Data Science,1,
1149,2/23/2025,Java,1,
1149,3/11/2025,Python,0,
1149,3/17/2025,Electronics,1,
1149,3/25/2025,Electronics,1,
1149,4/3/2025,Data Science,1,
1149,4/7/2025,Python,0,
1149,4/13/2025,Electronics,0,
1149,4/28/2025,Python,0,
1150,1/14/2025,Python,0,
1150,1/16/2025,Java,0,
1150,1/21/2025,Python,1,
1150,2/10/2025,SQL,1,
1150,2/15/2025,Data Science,0,
1150,2/18/2025,SQL,1,
1150,3/23/2025,Electronics,1,
1150,3/31/2025,Electronics,0,
1150,4/3/2025,Data Science,1,
1150,4/6/2025,SQL,1,
1150,4/17/2025,Python,1,
1150,4/19/2025,SQL,1,
1150,4/23/2025,Electronics,1,
1150,4/24/2025,Data Science,1,
1150,4/24/2025,SQL,1,
1151,1/6/2025,Java,1,
1151,1/11/2025,Java,1,
1151,1/18/2025,Python,1,
1151,1/21/2025,SQL,1,
1151,2/3/2025,Data Science,1,
1151,2/9/2025,Data Science,1,
1151,2/22/2025,Electronics,1,
1151,3/2/2025,Python,1,
1151,3/2/2025,Electronics,1,
1151,3/3/2025,Python,1,
1151,3/7/2025,Python,1,
1151,3/11/2025,Java,1,
1151,3/15/2025,SQL,1,
1151,4/22/2025,Python,0,
1151,4/23/2025,Java,1,
1152,1/14/2025,SQL,1,
1152,1/17/2025,Data Science,0,
1152,2/6/2025,SQL,1,
1152,2/15/2025,SQL,1,
1152,2/28/2025,Electronics,0,
1152,3/2/2025,Java,1,
1152,3/20/2025,Electronics,1,
1152,3/27/2025,Java,1,
1152,4/1/2025,Python,1,
1152,4/2/2025,Java,1,
1152,4/9/2025,Data Science,1,
1152,4/11/2025,Electronics,1,
1152,4/13/2025,Python,1,
1152,4/22/2025,Electronics,1,
1152,4/26/2025,SQL,0,
1153,1/8/2025,Electronics,0,
1153,1/11/2025,Python,1,
1153,1/11/2025,Data Science,1,
1153,1/15/2025,Data Science,1,
1153,1/15/2025,Java,1,
1153,1/18/2025,SQL,0,
1153,1/25/2025,Electronics,1,
1153,1/26/2025,Data Science,0,
1153,1/31/2025,Java,1,
1153,2/19/2025,Java,1,
1153,2/22/2025,Data Science,1,
1153,3/15/2025,Java,1,
1153,3/16/2025,Data Science,1,
1153,3/20/2025,Electronics,1,
1153,4/10/2025,Java,0,
1154,1/7/2025,Data Science,1,
1154,1/12/2025,Electronics,1,
1154,1/15/2025,Electronics,1,
1154,1/18/2025,Python,1,
1154,1/21/2025,Data Science,1,
1154,1/27/2025,SQL,0,
1154,1/30/2025,Python,0,
1154,2/4/2025,Electronics,1,
1154,3/10/2025,Data Science,0,
1154,3/11/2025,Java,0,
1154,3/13/2025,Python,1,
1154,4/6/2025,SQL,1,
1154,4/8/2025,Java,1,
1154,4/23/2025,Python,1,
1154,4/30/2025,SQL,1,
1155,1/5/2025,Python,1,
1155,1/8/2025,SQL,1,
1155,1/24/2025,Python,1,
1155,1/30/2025,SQL,0,
1155,2/11/2025,Data Science,1,
1155,2/22/2025,Data Science,1,
1155,2/22/2025,SQL,1,
1155,3/17/2025,Python,1,
1155,3/19/2025,SQL,1,
1155,3/20/2025,Java,1,
1155,3/26/2025,SQL,1,
1155,4/8/2025,Data Science,1,
1155,4/13/2025,Data Science,0,
1155,4/14/2025,Data Science,0,
1155,4/16/2025,Java,1,
1156,1/9/2025,Java,1,
1156,1/25/2025,Data Science,0,
1156,1/28/2025,Electronics,1,
1156,2/3/2025,SQL,1,
1156,2/8/2025,Java,0,
1156,2/17/2025,Electronics,1,
1156,3/4/2025,Data Science,1,
1156,3/8/2025,Electronics,1,
1156,3/19/2025,Python,1,
1156,3/23/2025,Java,1,
1156,3/24/2025,Data Science,1,
1156,3/24/2025,Java,0,
1156,4/16/2025,SQL,1,
1156,4/18/2025,SQL,1,
1156,4/26/2025,Data Science,1,
1157,1/1/2025,Java,1,
1157,1/2/2025,Python,1,
1157,1/8/2025,Python,0,
1157,1/9/2025,Java,1,
1157,1/11/2025,Java,1,
1157,2/9/2025,Electronics,0,
1157,3/3/2025,SQL,1,
1157,3/17/2025,Java,1,
1157,3/20/2025,Electronics,1,
1157,4/3/2025,Python,1,
1157,4/7/2025,Data Science,1,
1157,4/18/2025,Electronics,1,
1157,4/18/2025,Electronics,1,
1157,4/19/2025,Java,1,
1157,4/24/2025,Python,1,
1158,1/6/2025,Java,1,
1158,1/10/2025,Python,1,
1158,2/5/2025,Electronics,1,
1158,2/9/2025,SQL,1,
1158,2/15/2025,Electronics,1,
1158,2/15/2025,SQL,1,
1158,2/27/2025,Electronics,0,
1158,3/6/2025,Data Science,1,
1158,3/30/2025,Java,1,
1158,4/3/2025,Python,1,
1158,4/13/2025,Python,0,
1158,4/15/2025,Java,1,
1158,4/18/2025,Python,1,
1158,4/20/2025,Data Science,1,
1158,4/23/2025,Electronics,1,
1159,1/4/2025,Electronics,1,
1159,1/12/2025,Electronics,1,
1159,1/17/2025,SQL,1,
1159,1/27/2025,Python,1,
1159,1/31/2025,Java,1,
1159,2/5/2025,Python,1,
1159,2/21/2025,Electronics,1,
1159,2/24/2025,SQL,1,
1159,3/13/2025,Java,1,
1159,3/31/2025,Python,1,
1159,4/3/2025,SQL,1,
1159,4/7/2025,SQL,1,
1159,4/13/2025,Data Science,0,
1159,4/19/2025,Electronics,1,
1159,4/30/2025,Java,1,
1160,1/5/2025,Electronics,1,
1160,1/8/2025,Electronics,1,
1160,1/23/2025,Data Science,1,
1160,2/2/2025,Python,1,
1160,2/8/2025,Electronics,1,
1160,3/21/2025,Java,1,
1160,3/27/2025,Python,1,
1160,3/30/2025,Java,1,
1160,4/10/2025,SQL,1,
1160,4/11/2025,SQL,1,
1160,4/13/2025,Java,1,
1160,4/22/2025,Java,1,
1160,4/23/2025,Java,1,
1160,4/24/2025,Data Science,1,
1160,4/29/2025,Electronics,1,
1161,1/6/2025,SQL,1,
1161,1/20/2025,Electronics,1,
1161,2/17/2025,Data Science,1,
1161,2/23/2025,Java,1,
1161,2/27/2025,Java,1,
1161,3/1/2025,Data Science,0,
1161,3/17/2025,Electronics,1,
1161,3/19/2025,Electronics,1,
1161,3/20/2025,Python,1,
1161,3/23/2025,Python,1,
1161,3/31/2025,Data Science,1,
1161,4/13/2025,SQL,1,
1161,4/17/2025,SQL,1,
1161,4/26/2025,Java,1,
1161,4/30/2025,Python,0,
1162,1/17/2025,Data Science,0,
1162,1/18/2025,Electronics,1,
1162,1/19/2025,Java,1,
1162,2/7/2025,Data Science,1,
1162,2/13/2025,Data Science,1,
1162,2/16/2025,SQL,1,
1162,2/23/2025,Data Science,1,
1162,2/28/2025,SQL,1,
1162,2/28/2025,Java,1,
1162,3/3/2025,Python,1,
1162,3/4/2025,SQL,1,
1162,3/11/2025,Java,1,
1162,3/12/2025,SQL,1,
1162,3/16/2025,Python,0,
1162,4/25/2025,Java,1,
1163,1/16/2025,SQL,1,
1163,1/21/2025,Electronics,1,
1163,1/24/2025,Java,0,
1163,2/4/2025,Data Science,1,
1163,2/12/2025,Python,1,
1163,2/24/2025,Python,1,
1163,2/24/2025,Python,0,
1163,2/26/2025,Electronics,1,
1163,3/3/2025,Electronics,1,
1163,3/12/2025,Python,1,
1163,3/12/2025,Java,1,
1163,3/21/2025,Python,1,
1163,4/16/2025,Python,1,
1163,4/16/2025,Electronics,0,
1163,4/19/2025,SQL,1,
1164,1/10/2025,Data Science,1,
1164,1/19/2025,Data Science,0,
1164,1/29/2025,Java,1,
1164,2/10/2025,Java,1,
1164,2/13/2025,Data Science,1,
1164,3/2/2025,SQL,0,
1164,3/6/2025,Java,1,
1164,3/7/2025,Electronics,0,
1164,3/18/2025,Electronics,1,
1164,4/2/2025,Python,0,
1164,4/12/2025,Electronics,1,
1164,4/13/2025,Python,0,
1164,4/13/2025,Data Science,1,
1164,4/13/2025,Java,1,
1164,4/23/2025,Python,1,
1165,1/5/2025,Data Science,1,
1165,1/8/2025,Java,1,
1165,1/25/2025,SQL,1,
1165,1/26/2025,Electronics,1,
1165,2/8/2025,Data Science,1,
